Year,NOC,Total Athletes,Medal Count,Average Age (M),Average Height (M),Average Weight (M),Average Age (F),Average Height (F),Average Weight (F)
1948,NZL,7,0.0,23.714285714285715,178.2,65.0,22.0,,
1948,PAK,35,0.0,24.38888888888889,175.0,77.66666666666667,,,
1948,PAN,1,2.0,26.0,185.0,73.0,,,
1948,PER,41,1.0,27.130434782608692,176.5,81.8,,,
1948,PHI,26,0.0,30.36842105263158,177.33333333333334,59.5,,,
1948,POL,67,2.0,31.426966292134832,173.77551020408163,73.06122448979592,37.0,164.66666666666666,62.0
1948,POR,48,5.0,31.777439024390244,171.0,72.0,,,
1948,PUR,9,1.0,23.88888888888889,181.0,94.0,,,
1948,ROU,7,0.0,23.285714285714285,,,,,
1948,RSA,35,6.0,25.94871794871795,179.6,78.5,19.0,165.0,59.0
1948,SGP,1,0.0,26.0,,,,,
1948,SRI,7,1.0,25.666666666666668,,,,,
1948,SUI,264,69.0,33.697911134714104,176.58333333333334,78.63690476190476,25.28,167.5,56.0
1948,SWE,227,88.0,34.14094359746533,166.46666666666667,65.92121212121212,22.785714285714285,168.6,64.0
1948,SYR,1,0.0,,,,,,
1948,TCH,134,37.0,28.74585635359116,180.0,78.9090909090909,22.666666666666668,168.5,72.0
1948,TTO,5,1.0,27.666666666666668,173.0,62.5,,,
1948,TUR,62,12.0,25.51020408163265,170.66666666666666,69.0,,,
1948,URU,61,3.0,27.21875,177.91666666666666,72.36363636363636,66.0,,
1948,USA,370,168.0,30.98311688311688,179.50340136054422,76.13448275862069,18.075555555555557,167.41463414634146,57.58536585365854
1948,VEN,1,0.0,23.0,,,,,
1948,YUG,107,16.0,29.24832214765101,176.4375,73.57142857142857,24.125,178.5,71.0
1952,AHO,11,0.0,23.09090909090909,,,,,
1952,ARG,135,6.0,34.847295597484276,176.10483870967744,80.83064516129032,21.857142857142858,160.7,57.7
1952,AUS,90,20.0,27.100250626566417,180.87037037037038,83.16379310344828,21.7,171.33333333333334,61.333333333333336
1952,AUT,150,11.0,31.721698113207548,174.71052631578948,77.74509803921569,24.41860465116279,171.5,67.33333333333333
1952,BAH,7,0.0,32.416666666666664,181.94444444444446,88.83333333333333,,,
1952,BEL,144,8.0,30.663496376811594,176.28125,73.16176470588235,17.25,,
1952,BER,6,0.0,20.75,,,21.5,,
1952,BRA,97,3.0,29.818481848184817,179.47826086956522,77.375,22.625,159.0,60.0
1952,BUL,73,1.0,24.529411764705884,173.2,72.2,20.448275862068964,160.66666666666666,55.333333333333336
1952,CAN,146,21.0,27.747222222222224,175.88095238095238,79.94791666666666,20.11904761904762,170.0,62.0
1952,CHI,62,4.0,27.049382716049383,183.35,76.46153846153847,24.75,176.0,65.0
1952,CHN,1,0.0,23.0,,,,,
1952,CUB,29,0.0,29.91818181818182,173.94117647058823,79.83823529411765,,,
1952,DEN,130,9.0,31.00631313131313,177.07142857142856,74.46666666666667,26.0,173.0,55.0
1952,EGY,106,1.0,25.593939393939397,,70.91666666666667,,,
1952,ESP,31,1.0,27.07547169811321,173.6,76.4,,,
1952,FIN,310,52.0,35.05542362943418,176.51948924731184,72.92042349726776,20.32258064516129,164.02597402597402,56.09090909090909
1952,FRA,274,41.0,35.12905604719764,178.39423076923077,74.2445652173913,23.666666666666668,165.6,55.0
1952,GBR,296,33.0,31.29915204678362,176.4858974358974,72.46014492753623,19.576811594202898,162.25,57.65909090909091
1952,GER,264,55.0,34.83994161358811,176.05882352941177,101.89090909090909,25.669781931464172,164.1818181818182,59.40909090909091
1952,GHA,7,0.0,25.22222222222222,,,,,
1952,GRE,51,0.0,26.914285714285715,180.3571428571429,73.3076923076923,,,
1952,GUA,21,0.0,26.59375,164.5,76.0,21.0,,
1952,GUY,1,0.0,22.0,,82.0,,,
1952,HKG,4,0.0,23.0,179.0,68.0,16.0,,
1952,HUN,201,104.0,24.575875486381324,173.2578125,68.73863636363637,21.523809523809522,160.08333333333331,52.70833333333333
1952,INA,3,0.0,25.0,,67.0,,,
1952,IND,64,15.0,27.142857142857142,170.0,67.58333333333333,18.5,,
1952,IRI,22,7.0,23.52173913043478,172.5,71.33333333333333,,,
1952,IRL,19,1.0,27.92,178.25,71.91666666666667,,,
1952,ISL,20,0.0,23.5,179.28571428571428,72.42857142857143,,,
1952,ISR,25,0.0,24.74074074074074,184.88888888888889,,21.25,,
1952,ITA,268,56.0,34.378883310512705,176.07777777777778,75.9608695652174,19.54022988505747,162.53846153846155,56.0
1952,JAM,8,8.0,27.153846153846157,182.1,69.3,24.666666666666668,,
1952,JPN,82,12.0,23.659574468085108,166.5,61.15384615384615,18.764705882352946,159.0,57.0
1952,KOR,19,2.0,26.72222222222222,164.0,64.625,18.0,,
1952,LIB,10,2.0,25.428571428571427,,73.0,,,
1952,LIE,2,0.0,19.0,,,,,
1952,LUX,44,1.0,26.11881188118812,173.64705882352942,70.66666666666667,,,
1952,MEX,64,1.0,26.276315789473685,173.72727272727272,70.1,20.666666666666668,,
1952,MLT,2,2.0,38.5,183.0,84.0,,,
1952,MON,8,0.0,46.5625,174.5,79.5,,,
1952,MYA,5,0.0,22.8,162.5,61.333333333333336,,,
1952,NED,115,21.0,33.58883647798742,178.33333333333334,79.25,24.314606741573037,172.0,64.875
1952,NGR,9,0.0,24.8,,,,,
1952,NOR,174,32.0,33.616955266955266,179.63,75.53846153846155,28.22972972972973,167.0,58.0
1952,NZL,17,3.0,23.7,191.0,95.0,22.666666666666668,176.0,65.0
1952,PAK,38,0.0,25.176470588235293,180.5,75.4,,,
1952,PAN,1,0.0,27.0,,58.0,,,
1952,PHI,25,0.0,28.428571428571427,175.375,58.91666666666666,,,
1952,POL,155,4.0,26.019323671497585,171.12738853503186,67.50943396226415,22.927710843373493,162.04545454545453,56.196969696969695
1952,POR,72,2.0,30.854636591478698,174.04761904761904,75.79761904761905,22.33333333333333,164.0,63.0
1952,PUR,21,0.0,28.52173913043478,177.0,69.42857142857143,,,
1952,ROU,130,4.0,25.817733990147783,171.36363636363637,69.03846153846153,21.868852459016395,179.0,85.0
1952,RSA,64,14.0,34.56872852233677,188.125,76.8125,22.22222222222222,165.0,59.0
1952,SAA,36,0.0,25.302325581395348,,,22.142857142857142,159.66666666666666,55.0
1952,SGP,5,0.0,22.0,,60.66666666666666,18.0,,
1952,SRI,5,0.0,22.857142857142858,,,,,
1952,SUI,212,39.0,36.35947712418301,175.98048780487804,79.08,23.88888888888889,170.0,56.0
1952,SWE,273,93.0,33.384494773519165,177.91044776119404,72.79452054794521,22.104166666666668,171.8,61.8
1952,TCH,121,25.0,25.02717391304348,175.70454545454547,74.3409090909091,20.950819672131143,161.94117647058823,58.35294117647059
1952,THA,8,0.0,24.33333333333333,,,,,
1952,TTO,2,2.0,26.0,,74.25,,,
1952,TUR,51,3.0,23.870967741935484,176.72727272727272,77.33333333333333,,,
1952,URS,298,120.0,29.268090154211155,176.61904761904762,76.7878787878788,26.655913978494624,170.27272727272728,68.4090909090909
1952,URU,32,14.0,26.92682926829268,183.25,81.33333333333333,23.0,162.0,65.0
1952,USA,352,164.0,29.704606991311376,188.58648648648648,111.62707182320442,23.2125,167.08823529411765,58.294117647058826
1952,VEN,38,1.0,24.15254237288136,176.125,68.25,17.0,,
1952,VNM,8,0.0,24.46153846153846,,,,,
1952,YUG,93,24.0,32.6613475177305,174.20967741935485,79.98275862068965,23.9375,161.0,55.77777777777778
1956,AFG,12,0.0,,,,,,
1956,ARG,35,2.0,30.216666666666665,175.24358974358975,75.20238095238095,23.0,162.0,70.0
1956,AUS,306,67.0,33.80962441314554,178.9466019417476,79.11792452830188,20.580645161290324,169.66666666666666,60.18181818181818
1956,AUT,96,16.0,29.518469069870935,176.24404761904762,79.5448717948718,19.766666666666666,169.83333333333334,62.8
1956,BAH,4,2.0,30.0,181.58333333333331,85.91666666666666,,,
1956,BEL,61,2.0,26.567901234567906,176.3235294117647,71.86764705882354,20.0,168.0,61.0
1956,BER,3,0.0,42.0,169.0,74.0,,,
1956,BOL,1,0.0,20.0,170.0,63.0,,,
1956,BRA,47,1.0,29.39655172413793,178.6153846153846,73.72222222222223,21.0,,
1956,BUL,54,18.0,25.91780821917808,176.33333333333334,76.7948717948718,23.8125,159.5,55.63636363636363
1956,CAM,2,0.0,27.5,,,,,
1956,CAN,131,39.0,31.048387096774192,180.25925925925927,76.5,20.72093023255814,161.38888888888889,53.66666666666666
1956,CHI,36,4.0,27.24242424242424,173.11764705882354,73.26666666666667,23.0,176.0,70.0
1956,COL,26,0.0,28.318181818181817,173.375,66.91176470588235,,,
1956,CUB,16,0.0,30.55,179.0,77.0,20.0,165.0,67.0
1956,DEN,37,6.0,32.225,178.55769230769232,76.0,35.375,173.0,55.0
1956,EGY,3,0.0,30.5,,,,,
1956,ESP,18,0.0,34.333333333333336,177.66666666666666,72.33333333333333,,,
1956,ETH,12,0.0,22.05555555555556,168.8,60.9,,,
1956,FIJ,5,0.0,21.0,192.0,88.0,,,
1956,FIN,102,38.0,35.25265957446808,174.65384615384616,70.60897435897436,27.25,164.57142857142858,57.5
1956,FRA,179,33.0,31.679695431472076,172.08673469387753,71.00277777777778,23.155555555555555,163.5909090909091,56.18181818181818
1956,GBR,258,51.0,30.836773159928377,179.50688995215313,78.21502782931354,20.14516129032258,154.71264367816093,51.56321839080459
1956,GER,230,54.0,34.024968789013734,177.1627906976744,84.51162790697674,23.453125,168.125,64.4375
1956,GRE,16,1.0,29.1875,180.5,76.0,,,
1956,GUY,4,0.0,,,65.5,17.0,,
1956,HKG,2,0.0,24.0,179.0,68.0,,,
1956,HUN,113,66.0,27.044117647058822,177.5344827586207,74.82758620689656,26.11290322580645,162.23076923076923,57.30769230769231
1956,INA,22,0.0,25.7,162.0,58.0,,,
1956,IND,59,17.0,26.5,174.30769230769232,68.875,,,
1956,IRI,20,5.0,27.07692307692308,170.5,73.4,,,
1956,IRL,18,5.0,27.944444444444443,177.1818181818182,70.63636363636364,28.0,159.0,57.0
1956,ISL,9,1.0,25.53846153846154,182.0,80.5,23.0,164.0,60.0
1956,ISR,3,0.0,26.5,173.0,74.0,18.0,,
1956,ITA,200,55.0,33.180839002267575,175.9,80.71851851851852,19.96153846153846,162.63636363636363,56.0
1956,JAM,6,0.0,21.53846153846154,178.0,69.33333333333333,,,
1956,JPN,122,25.0,25.124293785310734,165.51685393258427,61.50561797752809,21.32758620689655,156.0,52.48
1956,KEN,25,0.0,26.9375,169.53846153846155,65.23076923076923,22.0,,
1956,KOR,39,2.0,25.620689655172413,170.44444444444446,66.70833333333333,,,
1956,LBR,4,0.0,18.33333333333333,175.0,64.0,,,
1956,LIB,3,0.0,31.0,,,,,
1956,LIE,8,0.0,25.0,,,,,
1956,LUX,11,0.0,29.5,174.11111111111111,69.27777777777777,19.0,,
1956,MAL,32,0.0,23.9,162.0,70.5,22.0,,
1956,MEX,24,2.0,27.0,169.0,69.66666666666667,19.5,172.0,61.0
1956,MYA,11,0.0,31.444444444444443,168.66666666666669,62.64285714285714,,,
1956,NBO,2,0.0,22.5,,,,,
1956,NED,9,0.0,29.066666666666663,,,14.0,164.5,53.5
1956,NGR,10,0.0,26.666666666666668,185.0,77.0,,,
1956,NOR,70,7.0,34.702777777777776,177.768115942029,71.14999999999999,29.875,,
1956,NZL,51,3.0,34.638211382113816,179.9230769230769,80.05555555555556,20.454545454545453,168.0,60.0
1956,PAK,55,14.0,26.49180327868853,175.92857142857142,73.83870967741936,,,
1956,PER,8,0.0,32.285714285714285,170.33333333333334,75.83333333333333,,,
1956,PHI,39,0.0,30.476190476190474,176.84615384615384,64.04545454545455,,,
1956,POL,119,20.0,27.317759808325846,172.91983122362868,72.82430555555555,22.65753424657534,161.66666666666666,57.51515151515152
1956,POR,12,0.0,36.57575757575757,173.14285714285714,80.14285714285714,,,
1956,PUR,10,0.0,22.90909090909091,176.9,65.4,,,
1956,ROU,69,19.0,30.636363636363637,170.96,71.68,21.235294117647054,159.4375,56.34375
1956,RSA,50,7.0,32.97844112769486,181.05555555555557,76.05555555555556,17.76923076923077,,
1956,SGP,49,0.0,37.98611111111111,172.625,74.91666666666666,20.33333333333333,,
1956,SRI,3,0.0,22.0,,,,,
1956,SUI,72,13.0,32.12091503267974,183.66666666666666,92.71428571428571,22.785714285714285,,
1956,SWE,155,49.0,38.479787234042554,179.8012295081967,77.41935483870968,22.80821917808219,167.28571428571428,59.285714285714285
1956,TCH,104,7.0,26.02484472049689,173.94117647058823,72.49038461538461,23.724137931034484,164.15,61.85
1956,THA,35,0.0,32.0,163.21428571428572,61.35714285714286,,,
1956,TPE,20,0.0,21.714285714285715,171.33333333333334,66.0,,,
1956,TTO,6,0.0,26.875,171.0,70.125,,,
1956,TUR,23,7.0,26.75,175.6,71.93333333333334,,,
1956,UGA,3,0.0,22.33333333333333,,,,,
1956,URS,334,206.0,29.84176029962547,173.21734892787526,74.46168582375479,23.544444444444444,163.296875,58.921875
1956,URU,21,12.0,23.296296296296298,175.76470588235293,76.88235294117646,,,
1956,USA,372,149.0,32.32417383196933,181.5564197025515,86.77024827024827,19.643067846607668,165.80612244897958,58.90816326530612
1956,VEN,22,0.0,26.548387096774192,171.91666666666666,71.58333333333333,,,
1956,VNM,6,0.0,27.0,,,,,
1956,YUG,52,23.0,25.966101694915253,179.5,81.35714285714286,21.214285714285715,173.0,73.66666666666667
1960,AFG,12,0.0,23.3125,170.6875,69.4375,,,
1960,AHO,5,0.0,26.2,170.2,83.9,,,
1960,ARG,98,4.0,37.32203389830509,175.70015576323988,77.31113707165109,19.0,167.0,60.0
1960,AUS,219,46.0,33.34552845528455,177.79937694704049,76.61004784688996,20.548387096774192,166.6949152542373,60.96551724137931
1960,AUT,129,9.0,34.45731083844581,173.40126811594203,71.8508064516129,21.26984126984127,164.66666666666666,61.04444444444445
1960,BAH,13,0.0,32.8,177.08333333333331,81.03333333333333,,,
1960,BEL,101,4.0,29.5859375,176.328125,78.501953125,20.25,160.55,52.7
1960,BER,9,0.0,36.91666666666667,173.66666666666666,77.66666666666667,,,
1960,BRA,72,13.0,33.79012345679012,180.88185654008439,76.42857142857143,28.0,159.0,60.0
1960,BUL,105,7.0,25.72258064516129,174.11267605633802,71.49647887323944,24.41860465116279,162.25581395348837,55.86046511627907
1960,CAN,131,30.0,28.315051020408163,178.27584541062802,74.08800393313668,19.09259259259259,166.83673469387753,57.57142857142857
1960,CHI,14,0.0,22.95,171.33333333333334,67.61111111111111,27.0,176.0,70.0
1960,COL,16,0.0,27.130434782608692,169.95454545454547,65.67391304347827,,,
1960,CUB,12,0.0,25.3125,174.07142857142856,76.25,17.09090909090909,156.36363636363637,44.27272727272727
1960,DEN,101,23.0,27.97298534798535,175.5435393258427,71.47893258426967,20.76923076923077,169.0,63.27272727272727
1960,ESP,148,14.0,30.27925170068027,176.81032863849765,76.65833333333333,19.613636363636363,162.0,57.2
1960,ETH,10,1.0,26.8,172.66666666666666,63.6,,,
1960,FIJ,2,0.0,24.666666666666668,188.0,81.33333333333333,,,
1960,FIN,165,19.0,28.357608695652175,177.97916666666666,75.4435606060606,23.98181818181818,162.0,54.2037037037037
1960,FRA,264,15.0,35.4251572327044,174.26824324324326,74.37804054054054,23.844444444444445,162.71428571428572,56.79220779220779
1960,GBR,314,28.0,32.741055718475074,180.5806918101882,81.43706489353971,33.873456790123456,164.50057273768616,59.67812142038946
1960,GER,368,98.0,26.805265448215838,174.0340722495895,73.08087027914614,20.48880597014925,167.4145299145299,55.05128205128205
1960,GHA,13,1.0,21.857142857142858,175.46666666666667,66.0,,,
1960,GRE,48,3.0,25.550387596899224,175.9328231292517,71.33833333333334,,,
1960,GUY,5,0.0,23.4,175.75,69.25,17.0,166.0,59.0
1960,HAI,1,0.0,27.0,,89.0,,,
1960,HKG,4,0.0,37.25,178.25,71.0,,,
1960,HUN,187,66.0,28.95138888888889,176.0393811533052,76.44866385372715,21.51388888888889,163.31428571428572,57.12857142857143
1960,INA,22,0.0,32.333333333333336,170.12222222222223,68.07777777777778,24.5,161.0,56.0
1960,IND,45,13.0,26.73469387755102,173.89583333333334,65.85714285714286,,,
1960,IRI,23,4.0,26.916666666666668,171.20833333333334,67.54166666666667,,,
1960,IRL,49,0.0,28.43838383838384,176.2141414141414,71.68787878787879,30.666666666666668,161.66666666666666,55.333333333333336
1960,IRQ,21,1.0,22.0,172.74074074074073,69.79629629629629,,,
1960,ISL,13,0.0,24.15,181.92307692307693,74.53846153846153,18.0,,
1960,ISR,23,0.0,21.272727272727277,174.37037037037038,71.44444444444444,21.31578947368421,158.73684210526315,52.31578947368421
1960,ITA,310,89.0,34.416666666666664,175.16505894962486,75.11521972132904,21.053763440860216,162.18987341772151,56.21518987341772
1960,JPN,203,31.0,27.983516483516485,168.5016339869281,65.63345633456335,22.013698630136982,155.34246575342465,53.397260273972606
1960,KEN,27,0.0,26.40740740740741,170.5,65.43333333333334,,,
1960,KOR,42,0.0,24.479166666666668,168.86046511627907,63.604651162790695,18.07692307692308,160.16666666666666,55.0
1960,LBR,4,0.0,22.33333333333333,174.0,65.33333333333333,,,
1960,LIB,21,0.0,33.6875,173.4318181818182,72.9090909090909,,,
1960,LIE,8,0.0,25.47058823529412,174.0,82.5,,,
1960,LUX,52,0.0,27.096153846153847,174.31730769230768,71.16346153846153,22.46153846153846,160.6153846153846,57.53846153846154
1960,MAL,9,0.0,22.454545454545453,167.72727272727272,61.86363636363637,,,
1960,MAR,47,1.0,30.04878048780488,170.46846846846847,67.01801801801801,,,
1960,MEX,69,1.0,30.421052631578945,171.5184210526316,68.05526315789473,20.0,165.92307692307693,53.61538461538461
1960,MLT,10,0.0,27.75,168.75,71.25,,,
1960,MON,11,0.0,31.766666666666666,171.36666666666667,70.46666666666667,,,
1960,MYA,10,0.0,35.0,168.3125,62.3125,,,
1960,NED,117,5.0,34.697916666666664,181.19444444444443,78.95454545454545,21.12676056338028,165.8732394366197,59.95774647887324
1960,NGR,12,0.0,23.666666666666668,176.2,67.73333333333333,,,
1960,NOR,69,11.0,33.19362745098039,176.76754385964912,75.40959119496856,19.75,174.0,59.0
1960,NZL,41,3.0,24.022222222222222,178.85810810810813,74.42741935483872,19.0,175.16666666666666,67.83333333333333
1960,PAK,44,14.0,27.20754716981132,174.2264150943396,71.45283018867924,,,
1960,PAN,6,0.0,29.5,159.5,55.5,20.83333333333333,160.5,52.16666666666666
1960,PER,31,0.0,26.727272727272727,172.6060606060606,73.51515151515152,,,
1960,PHI,40,0.0,31.96951219512195,172.8048780487805,64.03658536585365,20.2,160.8,54.0
1960,POL,198,32.0,25.605577689243027,174.9243027888446,71.91832669322709,23.904761904761905,161.8095238095238,57.48809523809524
1960,POR,68,2.0,31.359756097560975,175.83536585365854,78.28861788617887,21.705882352941178,162.64705882352942,60.70588235294117
1960,PUR,27,0.0,24.928571428571427,180.57142857142856,74.96428571428571,29.0,164.0,69.0
1960,RHO,10,0.0,26.583333333333336,175.5,72.83333333333333,20.0,161.0,55.0
1960,ROU,98,15.0,24.77570093457944,173.49532710280374,72.4392523364486,24.142857142857142,158.83673469387756,55.48979591836735
1960,RSA,59,3.0,33.59230769230769,177.44354838709677,76.62903225806451,17.444444444444443,162.5,61.333333333333336
1960,SGP,5,1.0,38.5,174.5,83.54166666666666,,,
1960,SMR,9,0.0,22.923076923076923,175.15384615384616,71.53846153846153,,,
1960,SRI,5,0.0,22.4,171.8,58.4,,,
1960,SUD,10,0.0,22.428571428571427,179.15384615384616,71.76923076923077,,,
1960,SUI,170,14.0,35.95673758865248,174.68141025641026,72.22435897435898,22.4375,168.0,55.0
1960,SWE,183,18.0,28.944666666666667,177.96410256410255,73.62820512820512,19.442857142857143,164.95454545454547,57.98484848484848
1960,TCH,137,23.0,26.32758620689655,174.79881656804733,73.77380952380952,22.86,162.30612244897958,58.30612244897959
1960,THA,20,0.0,34.18181818181818,165.86363636363637,65.18181818181819,,,
1960,TPE,27,1.0,26.74074074074074,170.92592592592592,64.92592592592592,20.5,164.25,56.75
1960,TUN,42,0.0,24.839285714285715,170.75,66.76785714285714,,,
1960,TUR,51,9.0,27.92105263157895,174.35714285714286,71.45098039215686,23.5,165.0,57.0
1960,UAR,74,2.0,25.696428571428573,181.0,74.0,,,
1960,UGA,10,0.0,22.125,176.75,68.5,,,
1960,URS,345,211.0,28.936682365253795,174.3968253968254,73.01363636363637,24.498687664041995,161.67355371900828,52.91949152542373
1960,URU,34,0.0,29.192307692307693,171.9871794871795,70.2948717948718,,,
1960,USA,371,152.0,28.563999571550987,181.52307692307693,82.15897435897435,19.013671875,164.90350877192984,56.80530973451327
1960,VEN,36,1.0,29.953488372093023,173.0952380952381,67.80232558139535,22.666666666666668,164.33333333333334,58.44444444444444
1960,VNM,3,0.0,23.4,166.2,57.8,,,
1960,WIF,13,5.0,27.88888888888889,180.88888888888889,75.41666666666666,,,
1960,YUG,116,17.0,29.65217391304348,177.49068322981367,79.259375,24.454545454545453,160.77272727272728,56.45454545454545
1960,ZIM,4,0.0,,,,14.8,155.0,58.5
1964,AFG,8,0.0,22.0,161.0,64.25,,,
1964,AHO,4,0.0,28.5,171.25,69.375,,,
1964,ALG,1,0.0,26.0,175.0,65.0,,,
1964,ARG,118,1.0,34.22792792792792,174.66836301950806,74.56060606060606,21.692307692307693,172.9090909090909,62.36363636363637
1964,AUS,248,44.0,31.848606465997772,179.53880597014924,80.84228855721393,21.783505154639176,161.70422535211267,56.04225352112676
1964,AUT,142,17.0,24.918518518518518,176.41156045751634,79.25711633663366,17.211382113821138,161.6730769230769,56.75
1964,BAH,11,2.0,34.375,176.8125,78.29166666666667,,,
1964,BEL,68,3.0,25.467532467532468,177.25352112676055,74.3943661971831,20.0,165.0,59.0
1964,BER,4,0.0,23.666666666666664,176.33333333333331,71.66666666666666,,,
1964,BOL,1,0.0,34.0,184.0,85.0,,,
1964,BRA,61,12.0,31.694444444444443,183.94736842105263,81.73333333333333,27.0,173.0,68.0
1964,BUL,70,10.0,26.527272727272727,172.60576923076923,70.31122448979592,26.08,167.44,63.76
1964,CAM,13,0.0,23.47222222222222,164.91666666666666,56.0,,,
1964,CAN,174,12.0,30.091770986745214,176.8449275362319,75.5623188405797,17.078358208955223,157.86567164179104,56.906716417910445
1964,CGO,2,0.0,21.0,176.5,69.5,,,
1964,CHA,2,0.0,21.5,182.0,67.5,,,
1964,CHI,19,0.0,25.48148148148148,175.22222222222223,70.14814814814815,,,
1964,CIV,9,0.0,24.875,178.7,72.8,,,
1964,CMR,1,0.0,22.0,175.0,71.0,,,
1964,COL,20,0.0,27.875,171.975,66.875,,,
1964,CRC,2,0.0,36.5,163.0,78.0,,,
1964,CUB,27,1.0,21.616438356164384,170.7123287671233,65.56164383561644,23.666666666666668,168.33333333333334,60.66666666666666
1964,DEN,62,12.0,30.841954022988507,176.1882183908046,73.27298850574712,20.8,170.6,60.7
1964,DOM,1,0.0,30.0,173.0,67.0,,,
1964,EGY,73,0.0,25.373493975903614,178.8,75.85,,,
1964,ESP,57,0.0,23.905405405405407,173.09859154929578,69.53521126760563,18.0,163.2,55.2
1964,ETH,12,1.0,24.63157894736842,170.8421052631579,60.526315789473685,,,
1964,FIN,140,20.0,26.738805970149254,178.94444444444443,77.1340206185567,22.78125,166.4375,56.59375
1964,FRA,162,38.0,28.959756097560977,180.58121827411168,76.92763157894737,20.666666666666668,166.46428571428572,58.910714285714285
1964,GBR,262,31.0,27.57076411960133,177.16141885325558,75.59825783972126,28.278409090909093,162.66666666666669,59.08620689655172
1964,GER,437,126.0,27.066768603465853,176.8783285440613,77.44157088122606,19.508169934640524,166.91666666666666,57.068627450980394
1964,GHA,33,1.0,25.25,175.15625,67.6875,20.0,166.5,54.75
1964,GRE,21,0.0,28.826086956521742,171.825,71.50833333333333,,,
1964,GUY,1,0.0,27.0,,56.0,,,
1964,HKG,39,0.0,31.514492753623188,178.731884057971,74.28260869565217,16.0,160.0,49.0
1964,HUN,210,56.0,25.06343283582089,176.9280303030303,74.54734848484848,22.548387096774192,164.06666666666666,58.41111111111111
1964,IND,54,15.0,25.67567567567568,170.14,66.81132075471699,27.0,158.0,50.0
1964,IRI,66,2.0,27.621052631578948,171.13684210526316,67.30526315789474,16.1,157.1,49.7
1964,IRL,25,1.0,33.55,179.45,74.6,36.0,159.0,57.0
1964,IRQ,13,0.0,25.31578947368421,175.27777777777777,77.58333333333333,,,
1964,ISL,9,0.0,23.5,180.66666666666663,70.4,21.0,183.0,62.0
1964,ISR,10,0.0,26.5,172.5,74.4,21.0,167.33333333333334,59.333333333333336
1964,ITA,236,61.0,30.409729064039407,177.6563317634746,80.10112506541078,21.78787878787879,165.90625,58.46875
