Reference area,REF_AREA,TIME_PERIOD,total emissions by tonnes
Estonia,EST,2007,44.90036
Estonia,EST,2008,42.21898
Estonia,EST,2009,36.28397
Estonia,EST,2010,42.13132
Estonia,EST,2011,40.51933
Estonia,EST,2012,37.58694
Estonia,EST,2013,36.74007
Estonia,EST,2014,34.92743
Estonia,EST,2015,30.73204
Estonia,EST,2016,31.24158
Estonia,EST,2017,31.74229
Estonia,EST,2018,30.62168
Estonia,EST,2019,25.53532
Estonia,EST,2020,23.25114
Estonia,EST,2021,22.71391
Estonia,EST,2022,23.3568
Israel,ISR,1996,478.174
Israel,ISR,2000,376.117
Israel,ISR,2003,283.996
Israel,ISR,2004,263.432
Israel,ISR,2005,257.124
Israel,ISR,2006,236.996
Israel,ISR,2007,225.521
Israel,ISR,2008,212.825
Israel,ISR,2009,198.01
Israel,ISR,2010,185.55
Israel,ISR,2011,167.698
Israel,ISR,2012,142.924
Israel,ISR,2013,137.566
Israel,ISR,2014,134.887
Israel,ISR,2015,135.978
Israel,ISR,2016,135.071
Israel,ISR,2017,137.367
Israel,ISR,2018,137.073
Israel,ISR,2019,139.249
Israel,ISR,2020,117.963
Israel,ISR,2021,132.024
Israel,ISR,2022,133.63
Serbia,SRB,1990,54.69326
Serbia,SRB,1991,45.31941
Serbia,SRB,1992,42.03279
Serbia,SRB,1993,40.24613
Serbia,SRB,1994,38.6738
Serbia,SRB,1995,34.81257
Serbia,SRB,1996,37.52957
Serbia,SRB,1997,37.89906
Serbia,SRB,1998,39.93807
Serbia,SRB,1999,37.9342
Serbia,SRB,2000,40.02546
Serbia,SRB,2001,39.83669
Serbia,SRB,2002,41.02859
Serbia,SRB,2003,41.79218
Serbia,SRB,2004,42.30342
Serbia,SRB,2005,39.70863
Serbia,SRB,2006,36.71304
Serbia,SRB,2007,40.87589
Serbia,SRB,2008,37.07063
Serbia,SRB,2009,43.08781
Serbia,SRB,2010,42.57592
Serbia,SRB,2011,42.22882
Serbia,SRB,2012,42.11784
Serbia,SRB,2013,37.36008
Serbia,SRB,2014,36.70049
Serbia,SRB,2015,37.85062
Serbia,SRB,2016,43.32983
Serbia,SRB,2017,40.93507
Serbia,SRB,2018,41.27534
Serbia,SRB,2019,42.21906
Serbia,SRB,2020,57.97915
Serbia,SRB,2021,58.89769
Serbia,SRB,2022,60.2245
France,FRA,1990,595.3574
France,FRA,1991,649.1115
France,FRA,1992,625.6183
France,FRA,1993,600.1966
France,FRA,1994,558.2231
France,FRA,1995,560.0502
France,FRA,1996,582.3372
France,FRA,1997,542.0037
France,FRA,1998,536.6553
France,FRA,1999,517.1488
France,FRA,2000,488.6631
France,FRA,2001,484.5889
France,FRA,2002,460.8351
France,FRA,2003,472.1924
France,FRA,2004,463.8597
France,FRA,2005,441.0927
France,FRA,2006,412.0434
France,FRA,2007,390.4345
France,FRA,2008,388.6948
France,FRA,2009,374.0937
France,FRA,2010,390.3927
France,FRA,2011,338.8848
France,FRA,2012,351.9924
France,FRA,2013,354.84
France,FRA,2014,310.3823
France,FRA,2015,314.4489
France,FRA,2016,319.9883
France,FRA,2017,310.5572
France,FRA,2018,296.5361
France,FRA,2019,292.0437
France,FRA,2020,256.2052
France,FRA,2021,278.3869
France,FRA,2022,252.8558
Israel,ISR,1996,219.898
Israel,ISR,2000,236.673
Israel,ISR,2003,206.558
Israel,ISR,2004,195.429
Israel,ISR,2005,196.438
Israel,ISR,2006,191.215
Israel,ISR,2007,192.304
Israel,ISR,2008,183.693
Israel,ISR,2009,167.427
Israel,ISR,2010,163.3
Israel,ISR,2011,158.143
Israel,ISR,2012,177.811
Israel,ISR,2013,145.117
Israel,ISR,2014,125.381
Israel,ISR,2015,117.88
Israel,ISR,2016,102.173
Israel,ISR,2017,96.444
Israel,ISR,2018,92.482
Israel,ISR,2019,85.853
Israel,ISR,2020,77.531
Israel,ISR,2021,72.388
Israel,ISR,2022,72.513
United Kingdom,GBR,1990,3577.445
United Kingdom,GBR,1991,3508.86
United Kingdom,GBR,1992,3414.097
United Kingdom,GBR,1993,3099.78
United Kingdom,GBR,1994,2811.533
United Kingdom,GBR,1995,2530.158
United Kingdom,GBR,1996,2151.982
United Kingdom,GBR,1997,1750.668
United Kingdom,GBR,1998,1749.418
United Kingdom,GBR,1999,1357.849
United Kingdom,GBR,2000,1292.717
United Kingdom,GBR,2001,1219.91
United Kingdom,GBR,2002,1099.204
United Kingdom,GBR,2003,1069.742
United Kingdom,GBR,2004,899.8779
United Kingdom,GBR,2005,781.071
United Kingdom,GBR,2006,738.5893
United Kingdom,GBR,2007,646.8702
United Kingdom,GBR,2008,546.4793
United Kingdom,GBR,2009,452.0996
United Kingdom,GBR,2010,460.201
United Kingdom,GBR,2011,426.4395
United Kingdom,GBR,2012,475.955
United Kingdom,GBR,2013,412.8005
United Kingdom,GBR,2014,337.6048
United Kingdom,GBR,2015,264.7438
United Kingdom,GBR,2016,193.2785
United Kingdom,GBR,2017,186.0783
United Kingdom,GBR,2018,171.4936
United Kingdom,GBR,2019,151.8324
United Kingdom,GBR,2020,128.2887
United Kingdom,GBR,2021,117.6412
United Kingdom,GBR,2022,119.9191
Belgium,BEL,2000,40.00055
Belgium,BEL,2001,39.13909
Belgium,BEL,2002,36.6734
Belgium,BEL,2003,37.0348
Belgium,BEL,2004,36.74833
Belgium,BEL,2005,34.35523
Belgium,BEL,2006,34.75363
Belgium,BEL,2007,32.63181
Belgium,BEL,2008,32.34898
Belgium,BEL,2009,29.03148
Belgium,BEL,2010,31.05533
Belgium,BEL,2011,24.71139
Belgium,BEL,2012,24.98192
Belgium,BEL,2013,25.62361
Belgium,BEL,2014,20.80795
Belgium,BEL,2015,22.10073
Belgium,BEL,2016,21.97955
Belgium,BEL,2017,20.33748
Belgium,BEL,2018,19.11464
Belgium,BEL,2019,18.28858
Belgium,BEL,2020,16.9443
Belgium,BEL,2021,18.44936
Belgium,BEL,2022,17.19595
Armenia,ARM,2016,36.291
Armenia,ARM,2017,35.59178
Armenia,ARM,2018,36.6563
Armenia,ARM,2019,44.2624
Armenia,ARM,2020,48.57439
Armenia,ARM,2021,183.7412
Armenia,ARM,2022,176.3509
Luxembourg,LUX,1990,469.0281
Luxembourg,LUX,1991,457.1473
Luxembourg,LUX,1992,419.0638
Luxembourg,LUX,1993,430.3257
Luxembourg,LUX,1994,365.4716
Luxembourg,LUX,1995,212.6895
Luxembourg,LUX,1996,195.4401
Luxembourg,LUX,1997,134.2301
Luxembourg,LUX,1998,59.64427
Luxembourg,LUX,1999,58.73671
Luxembourg,LUX,2000,46.24427
Luxembourg,LUX,2001,49.14512
Luxembourg,LUX,2002,45.24502
Luxembourg,LUX,2003,42.35404
Luxembourg,LUX,2004,43.0513
Luxembourg,LUX,2005,39.22819
Luxembourg,LUX,2006,37.12594
Luxembourg,LUX,2007,38.50887
Luxembourg,LUX,2008,33.2023
Luxembourg,LUX,2009,29.82144
Luxembourg,LUX,2010,29.07657
Luxembourg,LUX,2011,27.08802
Luxembourg,LUX,2012,27.88989
Luxembourg,LUX,2013,27.33106
Luxembourg,LUX,2014,25.82063
Luxembourg,LUX,2015,21.83829
Luxembourg,LUX,2016,22.45422
Luxembourg,LUX,2017,22.61345
Luxembourg,LUX,2018,20.13992
Luxembourg,LUX,2019,20.79442
Luxembourg,LUX,2020,14.74097
Luxembourg,LUX,2021,17.78902
Luxembourg,LUX,2022,17.24242
Georgia,GEO,1990,51.13999
Georgia,GEO,1991,47.31848
Georgia,GEO,1992,40.25006
Georgia,GEO,1993,34.81915
Georgia,GEO,1994,34.13087
Georgia,GEO,1995,35.92568
Georgia,GEO,1996,40.84864
Georgia,GEO,1997,42.05919
Georgia,GEO,1998,38.07337
Georgia,GEO,1999,42.26683
Georgia,GEO,2000,40.67963
Georgia,GEO,2001,42.56233
Georgia,GEO,2002,45.02999
Georgia,GEO,2003,46.53708
Georgia,GEO,2004,43.47713
Georgia,GEO,2005,44.92017
Georgia,GEO,2006,38.85752
Georgia,GEO,2007,33.88899
Georgia,GEO,2008,34.53376
Georgia,GEO,2009,34.47271
Georgia,GEO,2010,34.50061
Georgia,GEO,2011,34.89399
Georgia,GEO,2012,37.24138
Georgia,GEO,2013,40.82857
Georgia,GEO,2014,34.55482
Georgia,GEO,2015,38.16747
Georgia,GEO,2016,37.0302
Georgia,GEO,2017,34.65053
Georgia,GEO,2018,33.78885
Georgia,GEO,2019,33.11469
Georgia,GEO,2020,35.09587
Georgia,GEO,2021,34.74467
Georgia,GEO,2022,33.02016
Montenegro,MNE,1990,8.787076
Montenegro,MNE,1991,8.66891
Montenegro,MNE,1992,8.136151
Montenegro,MNE,1993,7.933947
Montenegro,MNE,1994,7.425596
Montenegro,MNE,1995,7.750993
Montenegro,MNE,1996,7.882654
Montenegro,MNE,1997,7.805527
Montenegro,MNE,1998,8.277065
Montenegro,MNE,1999,8.659618
Montenegro,MNE,2000,8.466216
Montenegro,MNE,2001,7.914066
Montenegro,MNE,2002,8.162068
Montenegro,MNE,2003,8.409917
Montenegro,MNE,2004,8.403564
Montenegro,MNE,2005,7.798427
Montenegro,MNE,2006,7.885745
Montenegro,MNE,2007,8.181675
Montenegro,MNE,2008,8.133836
Montenegro,MNE,2009,8.315825
Montenegro,MNE,2010,8.106121
Montenegro,MNE,2011,8.014141
Montenegro,MNE,2012,8.123584
Montenegro,MNE,2013,7.568695
Montenegro,MNE,2014,7.70329
Montenegro,MNE,2015,7.993889
Montenegro,MNE,2016,8.147654
Montenegro,MNE,2017,8.321514
Montenegro,MNE,2018,8.181094
Montenegro,MNE,2019,8.391523
Montenegro,MNE,2020,7.981584
Montenegro,MNE,2021,8.215855
Montenegro,MNE,2022,8.273767
Luxembourg,LUX,1990,6.36915
Luxembourg,LUX,1991,6.471553
Luxembourg,LUX,1992,6.404521
Luxembourg,LUX,1993,6.49419
Luxembourg,LUX,1994,6.510837
Luxembourg,LUX,1995,6.707438
Luxembourg,LUX,1996,6.845376
Luxembourg,LUX,1997,6.836287
Luxembourg,LUX,1998,6.862449
Luxembourg,LUX,1999,6.979727
Luxembourg,LUX,2000,6.938715
Luxembourg,LUX,2001,6.786628
Luxembourg,LUX,2002,6.578483
Luxembourg,LUX,2003,6.353389
Luxembourg,LUX,2004,6.473218
Luxembourg,LUX,2005,6.379077
Luxembourg,LUX,2006,6.249803
Luxembourg,LUX,2007,6.313181
Luxembourg,LUX,2008,6.446393
Luxembourg,LUX,2009,6.352964
Luxembourg,LUX,2010,6.439133
Luxembourg,LUX,2011,6.347536
Luxembourg,LUX,2012,6.123036
Luxembourg,LUX,2013,6.125858
Luxembourg,LUX,2014,6.253162
Luxembourg,LUX,2015,6.267142
Luxembourg,LUX,2016,6.411191
Luxembourg,LUX,2017,6.553531
Luxembourg,LUX,2018,6.581945
Luxembourg,LUX,2019,6.416345
Luxembourg,LUX,2020,6.339392
Luxembourg,LUX,2021,6.310008
Luxembourg,LUX,2022,5.949477
Australia,AUS,1990,1514.631
Australia,AUS,1991,1506.213
Australia,AUS,1992,1510.852
Australia,AUS,1993,1528.007
Australia,AUS,1994,1539.816
Australia,AUS,1995,1522.779
Australia,AUS,1996,1492.439
Australia,AUS,1997,1490.443
Australia,AUS,1998,1479.749
Australia,AUS,1999,1447.855
Australia,AUS,2000,1415.744
Australia,AUS,2001,1405.643
Australia,AUS,2002,1420.88
Australia,AUS,2003,1248.505
Australia,AUS,2004,1256.757
Australia,AUS,2005,1234.238
Australia,AUS,2006,1241.934
Australia,AUS,2007,1202.35
Australia,AUS,2008,1197.445
Australia,AUS,2009,1209.228
Australia,AUS,2010,1195.333
Australia,AUS,2011,1206.239
Australia,AUS,2012,1216.944
Australia,AUS,2013,1232.796
Australia,AUS,2014,1254.199
Australia,AUS,2015,1282.995
Australia,AUS,2016,1257.363
Australia,AUS,2017,1302.274
Australia,AUS,2018,1262.42
Australia,AUS,2019,1175.311
Australia,AUS,2020,1144.888
Australia,AUS,2021,1143.183
Greece,GRC,1990,60.46184
Greece,GRC,1991,60.65469
Greece,GRC,1992,61.38788
Greece,GRC,1993,61.53476
Greece,GRC,1994,62.52587
Greece,GRC,1995,61.55405
Greece,GRC,1996,65.46997
Greece,GRC,1997,66.57224
Greece,GRC,1998,68.12314
Greece,GRC,1999,68.66008
Greece,GRC,2000,65.81313
Greece,GRC,2001,69.67578
Greece,GRC,2002,68.13914
Greece,GRC,2003,67.3515
Greece,GRC,2004,67.8159
Greece,GRC,2005,67.0842
Greece,GRC,2006,66.34201
Greece,GRC,2007,66.26183
Greece,GRC,2008,62.79567
Greece,GRC,2009,59.66857
Greece,GRC,2010,46.05796
Greece,GRC,2011,46.61301
Greece,GRC,2012,48.16444
Greece,GRC,2013,43.40443
Greece,GRC,2014,44.3344
Greece,GRC,2015,41.60759
Greece,GRC,2016,38.75202
Greece,GRC,2017,39.12617
Greece,GRC,2018,36.82581
Greece,GRC,2019,35.94389
Greece,GRC,2020,34.04159
Greece,GRC,2021,35.23798
Greece,GRC,2022,36.18103
Korea,KOR,1999,885.179
Korea,KOR,2000,900.569
Korea,KOR,2001,845.076
Korea,KOR,2002,822.767
Korea,KOR,2003,805.414
Korea,KOR,2004,816.954
Korea,KOR,2005,788.917
Korea,KOR,2006,829.938
Korea,KOR,2007,801.992
Korea,KOR,2008,696.13
Korea,KOR,2009,810.246
Korea,KOR,2010,759.624
Korea,KOR,2011,710.284
Korea,KOR,2012,697.054
Korea,KOR,2013,689.817
Korea,KOR,2014,587.995
Korea,KOR,2015,714.939
Korea,KOR,2016,763.153
Korea,KOR,2017,757.307
Korea,KOR,2018,725.51
Korea,KOR,2019,674.015
Korea,KOR,2020,632.187
Korea,KOR,2021,619.162
Norway,NOR,1990,196.1054
Norway,NOR,1991,189.7969
Norway,NOR,1992,193.9655
Norway,NOR,1993,199.3301
Norway,NOR,1994,203.9878
Norway,NOR,1995,215.1694
Norway,NOR,1996,224.3651
Norway,NOR,1997,232.7691
Norway,NOR,1998,234.0843
Norway,NOR,1999,226.4832
Norway,NOR,2000,213.6627
Norway,NOR,2001,212.1346
Norway,NOR,2002,206.7867
Norway,NOR,2003,208.5498
Norway,NOR,2004,207.1059
Norway,NOR,2005,207.4576
Norway,NOR,2006,207.6983
Norway,NOR,2007,210.9311
Norway,NOR,2008,204.6793
Norway,NOR,2009,194.1608
Norway,NOR,2010,198.9129
Norway,NOR,2011,196.4665
Norway,NOR,2012,192.3149
Norway,NOR,2013,188.7897
Norway,NOR,2014,186.8715
Norway,NOR,2015,178.8841
Norway,NOR,2016,170.3495
Norway,NOR,2017,164.929
Norway,NOR,2018,162.4979
Norway,NOR,2019,154.4263
Norway,NOR,2020,145.5849
Norway,NOR,2021,140.1959
Norway,NOR,2022,131.827
Serbia,SRB,1990,191.1857
Serbia,SRB,1991,166.7829
Serbia,SRB,1992,162.4144
Serbia,SRB,1993,148.4415
Serbia,SRB,1994,147.0554
Serbia,SRB,1995,145.1877
Serbia,SRB,1996,147.7363
Serbia,SRB,1997,152.7745
Serbia,SRB,1998,156.2065
Serbia,SRB,1999,137.9724
Serbia,SRB,2000,148.9427
Serbia,SRB,2001,146.4647
Serbia,SRB,2002,147.3551
Serbia,SRB,2003,150.8713
Serbia,SRB,2004,153.1554
Serbia,SRB,2005,148.5952
Serbia,SRB,2006,146.0639
Serbia,SRB,2007,149.9597
Serbia,SRB,2008,144.8053
Serbia,SRB,2009,144.0828
Serbia,SRB,2010,136.1231
Serbia,SRB,2011,135.9018
Serbia,SRB,2012,130.0939
Serbia,SRB,2013,129.4214
Serbia,SRB,2014,118.7496
Serbia,SRB,2015,125.203
Serbia,SRB,2016,130.1378
Serbia,SRB,2017,127.726
Serbia,SRB,2018,123.8178
Serbia,SRB,2019,123.8607
Serbia,SRB,2020,136.8961
Serbia,SRB,2021,134.7654
Serbia,SRB,2022,134.1546
Czechia,CZE,1990,507.6011
Czechia,CZE,1991,415.2586
Czechia,CZE,1992,353.0046
Czechia,CZE,1993,325.2005
Czechia,CZE,1994,263.8855
Czechia,CZE,1995,226.0817
Czechia,CZE,1996,231.4932
Czechia,CZE,1997,189.6081
Czechia,CZE,1998,139.7562
Czechia,CZE,1999,107.1757
Czechia,CZE,2000,105.9236
Czechia,CZE,2001,106.8003
Czechia,CZE,2002,100.2778
Czechia,CZE,2003,101.6853
Czechia,CZE,2004,101.2167
Czechia,CZE,2005,93.38396
Czechia,CZE,2006,94.1652
Czechia,CZE,2007,91.8904
Czechia,CZE,2008,89.3985
Czechia,CZE,2009,90.10174
Czechia,CZE,2010,97.72783
Czechia,CZE,2011,96.86782
Czechia,CZE,2012,98.94131
Czechia,CZE,2013,99.63295
Czechia,CZE,2014,94.20815
Czechia,CZE,2015,96.75932
Czechia,CZE,2016,93.17529
Czechia,CZE,2017,91.2449
Czechia,CZE,2018,85.82561
Czechia,CZE,2019,79.07246
Czechia,CZE,2020,74.12711
Czechia,CZE,2021,74.10172
Czechia,CZE,2022,69.46952
Finland,FIN,1990,41.40187
Finland,FIN,1991,39.40089
Finland,FIN,1992,37.55701
Finland,FIN,1993,37.96613
Finland,FIN,1994,39.03597
Finland,FIN,1995,38.94212
Finland,FIN,1996,40.17825
Finland,FIN,1997,41.3476
Finland,FIN,1998,41.01534
Finland,FIN,1999,42.58348
Finland,FIN,2000,39.49555
Finland,FIN,2001,39.66293
Finland,FIN,2002,40.7
Finland,FIN,2003,41.69094
Finland,FIN,2004,41.75898
Finland,FIN,2005,41.86476
Finland,FIN,2006,41.25387
Finland,FIN,2007,40.69999
Finland,FIN,2008,40.28596
Finland,FIN,2009,39.18346
Finland,FIN,2010,39.76437
Finland,FIN,2011,38.90999
Finland,FIN,2012,38.6142
Finland,FIN,2013,38.63273
Finland,FIN,2014,39.36811
Finland,FIN,2015,37.81672
Finland,FIN,2016,36.41051
Finland,FIN,2017,36.03183
Finland,FIN,2018,35.77737
Finland,FIN,2019,35.11606
Finland,FIN,2020,33.59776
Finland,FIN,2021,33.39289
Finland,FIN,2022,31.58321
United States,USA,1990,20924.703
United States,USA,1991,20287.714
United States,USA,1992,20024.391
United States,USA,1993,19744.548
United States,USA,1994,19351.945
United States,USA,1995,16882.4
United States,USA,1996,16665.694
United States,USA,1997,17085.914
United States,USA,1998,17181.195
United States,USA,1999,15856.283
United States,USA,2000,14767.108
United States,USA,2001,14413.253
United States,USA,2002,13425.248
United States,USA,2003,13887.783
United States,USA,2004,13238.505
United States,USA,2005,13173.955
United States,USA,2006,11245.001
United States,USA,2007,10466.942
United States,USA,2008,9203.162
United States,USA,2009,7235.522
United States,USA,2010,6281.986
United States,USA,2011,5791.057
United States,USA,2012,4601.862
United States,USA,2013,4381.568
United States,USA,2014,4150.084
United States,USA,2015,3117.945
United States,USA,2016,2380.082
United States,USA,2017,2183.331
United States,USA,2018,2092.726
United States,USA,2019,1759.387
United States,USA,2020,1545.595
United States,USA,2021,1718.078
United States,USA,2022,1620.173
Azerbaijan,AZE,1990,1.194992
Azerbaijan,AZE,1991,1.121361
Azerbaijan,AZE,1992,1.058522
Azerbaijan,AZE,1993,0.983173
Azerbaijan,AZE,1994,0.913267
Azerbaijan,AZE,1995,63.38348
Azerbaijan,AZE,1996,48.13165
Azerbaijan,AZE,1997,48.55238
Azerbaijan,AZE,1998,42.67869
Azerbaijan,AZE,1999,24.27227
Azerbaijan,AZE,2000,30.05193
Azerbaijan,AZE,2001,37.50601
Azerbaijan,AZE,2002,37.8854
Azerbaijan,AZE,2003,44.32709
Azerbaijan,AZE,2004,46.96883
Azerbaijan,AZE,2005,56.70255
Azerbaijan,AZE,2006,69.44308
Azerbaijan,AZE,2007,113.5585
Azerbaijan,AZE,2008,124.7083
Azerbaijan,AZE,2009,123.9608
Azerbaijan,AZE,2010,132.5925
Azerbaijan,AZE,2011,145.6799
Azerbaijan,AZE,2012,154.7826
Azerbaijan,AZE,2013,163.6227
Azerbaijan,AZE,2014,167.1804
Azerbaijan,AZE,2015,158.5826
Azerbaijan,AZE,2016,144.6949
Azerbaijan,AZE,2017,147.0969
Azerbaijan,AZE,2018,147.6201
Azerbaijan,AZE,2019,153.1653
Azerbaijan,AZE,2020,148.4039
Azerbaijan,AZE,2021,156.8032
Azerbaijan,AZE,2022,172.9021
Austria,AUT,1990,27.24678
Austria,AUT,1995,25.8282
Austria,AUT,2000,24.09213
Austria,AUT,2001,24.44446
Austria,AUT,2002,23.78757
Austria,AUT,2003,23.84602
Austria,AUT,2004,23.32858
Austria,AUT,2005,23.26505
Austria,AUT,2006,22.72753
Austria,AUT,2007,22.04883
Austria,AUT,2008,21.10517
Austria,AUT,2009,20.0354
Austria,AUT,2010,20.54596
Austria,AUT,2011,19.35514
Austria,AUT,2012,18.83159
Austria,AUT,2013,18.21486
Austria,AUT,2014,16.64334
Austria,AUT,2015,16.54797
Austria,AUT,2016,16.24004
Austria,AUT,2017,16.08668
Austria,AUT,2018,15.06392
Austria,AUT,2019,14.78576
Austria,AUT,2020,13.63113
Austria,AUT,2021,14.79778
Austria,AUT,2022,13.33659
North Macedonia,MKD,1990,32.60453
North Macedonia,MKD,1991,28.56138
North Macedonia,MKD,1992,34.91123
North Macedonia,MKD,1993,31.24549
North Macedonia,MKD,1994,29.21187
North Macedonia,MKD,1995,29.49119
North Macedonia,MKD,1996,32.42128
North Macedonia,MKD,1997,31.50331
North Macedonia,MKD,1998,35.90578
North Macedonia,MKD,1999,31.10455
North Macedonia,MKD,2000,29.98489
North Macedonia,MKD,2001,18.55279
North Macedonia,MKD,2002,19.06979
North Macedonia,MKD,2003,29.33596
North Macedonia,MKD,2004,31.72262
North Macedonia,MKD,2005,24.05764
North Macedonia,MKD,2006,21.6677
North Macedonia,MKD,2007,17.39009
North Macedonia,MKD,2008,18.10966
North Macedonia,MKD,2009,12.80358
North Macedonia,MKD,2010,15.85946
North Macedonia,MKD,2011,21.70902
North Macedonia,MKD,2012,21.40359
North Macedonia,MKD,2013,23.72514
North Macedonia,MKD,2014,17.04489
North Macedonia,MKD,2015,14.75335
North Macedonia,MKD,2016,12.97579
North Macedonia,MKD,2017,8.933009
North Macedonia,MKD,2018,8.619437
North Macedonia,MKD,2019,8.934386
North Macedonia,MKD,2020,8.834389
North Macedonia,MKD,2021,8.78502
North Macedonia,MKD,2022,8.402637
North Macedonia,MKD,1990,133.0394
North Macedonia,MKD,1991,112.1461
North Macedonia,MKD,1992,123.9737
North Macedonia,MKD,1993,133.7928
North Macedonia,MKD,1994,121.3309
North Macedonia,MKD,1995,125.6933
North Macedonia,MKD,1996,123.6681
North Macedonia,MKD,1997,126.9185
North Macedonia,MKD,1998,129.147
North Macedonia,MKD,1999,132.2161
North Macedonia,MKD,2000,144.8958
North Macedonia,MKD,2001,114.2144
North Macedonia,MKD,2002,116.0269
North Macedonia,MKD,2003,116.855
North Macedonia,MKD,2004,121.6385
North Macedonia,MKD,2005,75.08117
North Macedonia,MKD,2006,70.81821
North Macedonia,MKD,2007,71.81332
North Macedonia,MKD,2008,67.14598
North Macedonia,MKD,2009,63.28699
North Macedonia,MKD,2010,62.42989
North Macedonia,MKD,2011,64.09888
North Macedonia,MKD,2012,66.67996
North Macedonia,MKD,2013,64.27984
North Macedonia,MKD,2014,62.06387
North Macedonia,MKD,2015,60.098
North Macedonia,MKD,2016,63.12869
North Macedonia,MKD,2017,55.48519
North Macedonia,MKD,2018,55.00956
North Macedonia,MKD,2019,55.76124
North Macedonia,MKD,2020,51.28077
North Macedonia,MKD,2021,52.6925
North Macedonia,MKD,2022,49.76316
Denmark,DNK,1990,720.0417
Denmark,DNK,1991,752.2272
Denmark,DNK,1992,734.913
Denmark,DNK,1993,721.5446
Denmark,DNK,1994,680.7333
Denmark,DNK,1995,644.7537
Denmark,DNK,1996,626.4168
Denmark,DNK,1997,575.9573
Denmark,DNK,1998,538.8621
Denmark,DNK,1999,490.4555
Denmark,DNK,2000,471.7048
Denmark,DNK,2001,462.6421
Denmark,DNK,2002,439.2175
Denmark,DNK,2003,442.9642
Denmark,DNK,2004,426.7696
Denmark,DNK,2005,428.5879
Denmark,DNK,2006,416.3584
Denmark,DNK,2007,423.2092
Denmark,DNK,2008,402.6624
Denmark,DNK,2009,366.7232
Denmark,DNK,2010,357.4138
Denmark,DNK,2011,318.2374
Denmark,DNK,2012,300.7702
Denmark,DNK,2013,287.6219
Denmark,DNK,2014,263.9865
Denmark,DNK,2015,267.5223
Denmark,DNK,2016,256.9176
Denmark,DNK,2017,244.8732
Denmark,DNK,2018,226.9351
Denmark,DNK,2019,209.795
Denmark,DNK,2020,194.3862
Denmark,DNK,2021,193.7525
Denmark,DNK,2022,179.1866
Czechia,CZE,1990,834.8285
Czechia,CZE,1991,765.1978
Czechia,CZE,1992,736.6793
Czechia,CZE,1993,694.5305
Czechia,CZE,1994,660.4284
Czechia,CZE,1995,601.3239
Czechia,CZE,1996,619.9637
Czechia,CZE,1997,580.0806
Czechia,CZE,1998,495.0001
Czechia,CZE,1999,451.7977
Czechia,CZE,2000,444.9395
Czechia,CZE,2001,437.9062
Czechia,CZE,2002,418.4305
Czechia,CZE,2003,414.9395
Czechia,CZE,2004,403.2655
Czechia,CZE,2005,379.0619
Czechia,CZE,2006,381.574
Czechia,CZE,2007,369.9973
Czechia,CZE,2008,362.5073
Czechia,CZE,2009,365.826
Czechia,CZE,2010,374.9489
Czechia,CZE,2011,365.9144
Czechia,CZE,2012,361.5872
Czechia,CZE,2013,364.1932
Czechia,CZE,2014,350.3538
Czechia,CZE,2015,356.1475
Czechia,CZE,2016,348.4245
Czechia,CZE,2017,343.6927
Czechia,CZE,2018,334.8186
Czechia,CZE,2019,315.6971
Czechia,CZE,2020,304.4192
Czechia,CZE,2021,302.5297
Czechia,CZE,2022,285.8773
Tajikistan,TJK,1990,38.56514
Tajikistan,TJK,1991,33.63933
Tajikistan,TJK,1992,28.71352
Tajikistan,TJK,1993,23.7877
Tajikistan,TJK,1994,18.86189
Tajikistan,TJK,1995,13.93608
Tajikistan,TJK,1996,13.84406
Tajikistan,TJK,1997,13.75205
Tajikistan,TJK,1998,13.66003
Tajikistan,TJK,1999,13.56802
Tajikistan,TJK,2000,14.18078
Tajikistan,TJK,2001,14.54135
Tajikistan,TJK,2002,14.94981
Tajikistan,TJK,2003,15.38477
Tajikistan,TJK,2004,15.8414
Tajikistan,TJK,2005,16.22813
Tajikistan,TJK,2006,16.42213
Tajikistan,TJK,2007,16.82303
Tajikistan,TJK,2008,17.00617
Tajikistan,TJK,2009,17.23418
Tajikistan,TJK,2010,17.42647
Tajikistan,TJK,2011,18.8776
Tajikistan,TJK,2012,20.66009
Tajikistan,TJK,2013,22.22092
Tajikistan,TJK,2014,24.0566
Tajikistan,TJK,2015,25.72145
Tajikistan,TJK,2016,24.91197
Tajikistan,TJK,2017,24.14699
Tajikistan,TJK,2018,23.52974
Tajikistan,TJK,2019,22.70361
Tajikistan,TJK,2020,21.40742
Tajikistan,TJK,2021,22.26611
Tajikistan,TJK,2022,17.99612
North Macedonia,MKD,1990,45.34494
North Macedonia,MKD,1991,37.50336
North Macedonia,MKD,1992,39.35558
North Macedonia,MKD,1993,40.72056
North Macedonia,MKD,1994,36.54414
North Macedonia,MKD,1995,39.09515
North Macedonia,MKD,1996,38.40359
North Macedonia,MKD,1997,37.75821
North Macedonia,MKD,1998,42.97981
North Macedonia,MKD,1999,39.94914
North Macedonia,MKD,2000,43.3128
North Macedonia,MKD,2001,40.59764
North Macedonia,MKD,2002,40.6151
North Macedonia,MKD,2003,35.63925
North Macedonia,MKD,2004,36.88845
North Macedonia,MKD,2005,34.72293
North Macedonia,MKD,2006,34.60765
North Macedonia,MKD,2007,37.66679
North Macedonia,MKD,2008,33.60038
North Macedonia,MKD,2009,34.57505
North Macedonia,MKD,2010,36.04544
